entry,Re,clmax_meas,astall_meas,clmax_mean8,astall_mean8,clmax_xlarge,astall_xlarge
vol1|FX 63-137 (B),101700.0,1.707,15.48,1.718801425353229,10.5,1.7262762502020657,10.25
vol1|FX 63-137 (B),149500.0,1.695,14.79,1.7206842614986617,10.5,1.725392041171459,10.25
vol1|FX 63-137 (B),202700.0,1.726,15.69,1.7240917800521152,11.0,1.730679531781015,10.25
vol1|FX 63-137 (B),252800.0,1.736,15.67,1.734000898930343,11.75,1.7369819450963992,10.5
vol1|FX 63-137 (B),303400.0,1.748,18.65,1.7476461794313094,12.5,1.7458625920200412,11.25
vol1|GEMINI,102200.0,1.201,11.09,1.1950455761241263,10.25,1.213792486361126,10.0
vol1|GEMINI,204400.0,1.151,11.04,1.161534808500781,9.75,1.1628115815017583,9.5
vol1|GEMINI,305600.0,1.143,15.35,1.1524028349397342,9.5,1.1531459731379607,9.25
vol1|GM15,30600.0,1.437,14.96,1.2240508824742429,9.5,1.2942900567733955,9.75
vol1|GM15,40200.0,1.349,16.0,1.306430397014905,9.5,1.3288832138290174,9.75
vol1|GM15,60900.0,1.339,11.93,1.3513633818235868,9.75,1.3663524110625287,9.5
vol1|GM15,101200.0,1.334,13.13,1.3732590107280598,9.75,1.3916811918386331,9.5
vol1|GM15,201800.0,1.373,12.14,1.3899380213495791,10.0,1.4033161916253265,9.75
vol1|K3311,61300.0,1.201,12.55,1.256226393941993,12.25,1.2958427679122313,12.75
vol1|K3311,101700.0,1.209,11.07,1.2897904744282227,13.0,1.3081634634286672,13.25
vol1|K3311,203300.0,1.203,12.82,1.2915829078358865,13.75,1.3034751743705615,14.0
vol1|K3311,304600.0,1.188,12.92,1.2994785017689878,13.75,1.300438766878269,14.25
vol1|MA409,30600.0,1.093,11.19,1.0890043247468282,8.5,1.1122216750022442,8.5
vol1|MA409,40400.0,1.069,11.18,1.1340040410886434,8.75,1.136260347053522,8.5
vol1|MA409,61100.0,1.024,11.16,1.159557734250078,8.75,1.1602316366890464,8.5
vol1|MA409,101800.0,1.048,11.15,1.165251258295511,9.0,1.1674575239888738,8.5
vol1|MA409,203000.0,1.08,10.92,1.1739220974279796,9.25,1.1743013889291751,8.5
vol1|MA409,304000.0,1.095,12.39,1.1858345586096706,9.25,1.1882603830414133,8.75
vol1|MH45,61400.0,1.119,12.12,1.0853875955435281,10.25,1.1227951138124002,10.75
vol1|MH45,102100.0,1.104,12.37,1.1629627704318366,11.5,1.177361505420458,11.5
vol1|MH45,203700.0,1.146,10.67,1.2056050078307965,12.75,1.2174053478726652,12.75
vol1|MH45,304900.0,1.177,10.77,1.2262496252653081,13.25,1.2324787410016529,13.5
vol1|NACA 6409,61300.0,1.426,11.16,1.4557969147256238,12.75,1.5084542622936974,13.0
vol1|NACA 6409,101600.0,1.445,11.04,1.5016874251754708,13.25,1.5413980798430715,13.0
vol1|NACA 6409,202400.0,1.436,10.05,1.490098569615917,14.25,1.5323355530085239,14.0
vol1|NACA 64A010,22100.0,0.989,18.26,0.8240027079042263,20.0,0.8267397444686846,20.0
vol1|NACA 64A010,30600.0,0.858,11.08,0.8209237350458385,20.0,0.82541938957096,20.0
vol1|NACA 64A010,40600.0,0.869,11.24,0.8177281579678257,20.0,0.8233096233287879,20.0
vol1|NACA 64A010,50600.0,0.852,18.14,0.8160088269721699,20.0,0.8213558864210084,20.0
vol1|NACA 64A010,60900.0,0.859,12.71,0.8090914661313466,20.0,0.8198371045123358,20.0
vol1|NACA 64A010,80800.0,0.83,10.7,0.8000051852983332,20.0,0.818186040336092,20.0
vol1|NACA 64A010,101000.0,0.828,10.79,0.8027778456835404,20.0,0.8175640960910934,20.0
vol1|NACA 64A010,204000.0,0.859,10.7,0.8139554405483619,20.0,0.8193050326395388,20.0
vol1|NACA 64A010,305400.0,0.868,10.78,0.8144611540968815,20.0,0.8208424216648932,20.0
vol1|R140 (A),102300.0,0.855,12.54,0.8225996294820912,8.5,0.8256635448596922,8.0
vol1|R140 (A),204200.0,0.862,12.61,0.8312016589844287,9.0,0.815600332695818,8.0
vol1|R140 (A),306000.0,0.886,12.45,0.8408086856838252,9.0,0.8281191807952689,8.25
vol1|RG15 (B),61400.0,1.067,13.49,1.085633301924672,9.5,1.0863842483388189,9.5
vol1|RG15 (B),101900.0,1.067,11.84,1.1244679533258721,10.0,1.1211184667611915,9.75
vol1|RG15 (B),152700.0,1.073,12.12,1.1491961970728204,10.25,1.14488396450079,10.0
vol1|RG15 (B),203500.0,1.081,11.98,1.16801337246353,10.5,1.1628411819365516,10.25
vol1|RG15 (B),304700.0,1.139,12.01,1.19908737956292,11.0,1.1926414636347016,10.75
vol1|S1210,61100.0,1.291,19.0,1.6842239597826436,12.0,1.8553107967510496,12.5
vol1|S1210,81200.0,1.796,14.34,1.882509108054576,12.75,1.9157057021018147,13.25
vol1|S1210,91300.0,1.78,14.31,1.9001003255637525,12.75,1.9121189863781058,13.25
vol1|S1210,101500.0,1.812,13.34,1.903270492945172,12.75,1.908164097075794,13.25
vol1|S1210,151900.0,1.811,14.12,1.8967988597024783,12.5,1.8889157428573387,13.0
vol1|S1210,201800.0,1.841,15.09,1.9010441005855137,12.0,1.891412091000123,12.5
vol1|S1210,252100.0,1.862,14.52,1.9139978112311027,12.25,1.907197495629844,12.5
vol1|S1210,302500.0,1.881,20.21,1.9303073876806063,12.25,1.9275299981890852,12.75
vol1|S1223,59800.0,1.86,15.67,1.426328275431413,4.25,1.541281322883734,4.5
vol1|S1223,61000.0,1.391,19.96,1.448692196474818,4.5,1.564639254445838,4.75
vol1|S1223,79600.0,1.999,16.72,1.7149312631292328,6.75,1.7918657101396065,6.75
vol1|S1223,98400.0,2.041,16.72,1.9754025465965543,10.75,2.0525763484498114,12.75
vol1|S1223,101600.0,1.544,6.66,2.0287000155198456,11.5,2.091498009709903,12.5
vol1|S1223,122600.0,1.668,8.61,2.158844649723024,12.0,2.18274569431759,12.0
vol1|S1223,123900.0,2.102,17.7,2.1617978929202852,12.0,2.1853530618899724,12.0
vol1|S1223,147400.0,2.164,16.76,2.190052368201727,12.0,2.2156554740431815,11.75
vol1|S1223,147900.0,2.191,19.74,2.190323912830635,12.0,2.2160407263593234,11.75
vol1|S1223,171400.0,2.175,16.78,2.19599216763607,12.0,2.2267029685499975,11.75
vol1|S1223,173200.0,2.224,18.75,2.196056861642308,12.0,2.2270665049360416,11.75
vol1|S1223,197200.0,2.271,19.76,2.1951150139700055,12.25,2.2286526157228757,12.0
vol1|S1223,198100.0,2.188,16.93,2.195061934062063,12.25,2.2286478925016104,12.0
vol1|S1223,251900.0,2.199,15.89,2.1927109869663117,12.25,2.2252496748416712,12.0
vol1|S1223,302200.0,2.212,15.62,2.195193079637216,12.5,2.2237902062224295,12.25
vol1|S6062,101900.0,1.038,11.54,1.01386730444465,9.0,1.0030966810212023,9.0
vol1|S6062,203100.0,1.105,11.33,1.0551511033504073,9.5,1.0497993151383491,9.5
vol1|S6062,304000.0,1.126,12.7,1.1098281664804461,10.25,1.1120893875063558,10.25
vol1|S7012 (B),61100.0,1.097,12.6,1.1133024167441188,9.75,1.1200864177869925,9.75
vol1|S7012 (B),102000.0,1.083,11.09,1.1488431426318515,10.0,1.1485815523531575,9.75
vol1|S7012 (B),152600.0,1.107,11.18,1.1658836611695922,10.25,1.1610941985977596,10.0
vol1|S7012 (B),203200.0,1.09,12.51,1.1761609722351414,10.25,1.1691537380255121,10.25
vol1|S7012 (B),304700.0,1.143,12.43,1.1947442872772132,10.5,1.1876242534367667,10.5
vol1|S7055,61100.0,1.237,11.37,1.2574726134054195,10.5,1.2852911360190633,13.25
vol1|S7055,101600.0,1.232,9.89,1.2848423622186878,13.5,1.2934458392081059,13.75
vol1|S7055,152200.0,1.223,11.01,1.2877589768334954,14.0,1.2952498058812518,14.0
vol1|S7055,202800.0,1.207,11.54,1.2864733236656007,14.25,1.2885470850548644,14.5
vol1|S7055,303800.0,1.203,11.37,1.294481399716822,13.75,1.282317708802372,14.5
vol1|SD6060,61100.0,1.103,13.05,1.0867008532414333,10.25,1.1110321805548493,10.5
vol1|SD6060,100300.0,1.069,13.01,1.1301261347534681,10.75,1.1418117318371883,10.75
vol1|SD6060,152900.0,1.066,13.34,1.1519863800834154,11.25,1.1620189641709817,11.0
vol1|SD6060,203600.0,1.101,13.33,1.166381593669207,11.75,1.176226030554119,11.5
vol1|SD6060,304900.0,1.117,14.15,1.1912762726237116,12.5,1.1992101732284637,12.5
vol1|SD7003,61200.0,1.032,10.71,1.0670451392107243,9.25,1.074677777393613,9.5
vol1|SD7003,102200.0,1.086,10.59,1.1524711113407138,10.25,1.1514853989637457,10.25
vol1|SD7003,203400.0,1.11,10.54,1.2457811680277007,11.5,1.2476526785462356,11.5
vol1|SD7003,304600.0,1.133,10.62,1.2979079965124232,12.25,1.2989014743007787,12.5
vol1|SD7032 (D),61200.0,1.321,13.14,1.3843050414113869,11.5,1.4365650085287824,12.0
vol1|SD7032 (D),101500.0,1.359,12.74,1.4364148945353075,12.75,1.4571785427716313,13.0
vol1|SD7032 (D),152300.0,1.36,11.62,1.4317348177254852,13.25,1.4364130619345892,13.75
vol1|SD7032 (D),202400.0,1.38,13.08,1.4421116679662591,13.25,1.4347474910082283,13.25
vol1|SD7032 (D),303700.0,1.391,13.16,1.4835854306365082,13.25,1.4998789764355116,13.25
vol1|SD7032 (E),203100.0,1.322,12.57,1.4423759977359971,13.25,1.4351283095386402,13.25
vol1|SD7037 (A),61400.0,1.212,12.16,1.2718601419411297,11.0,1.2946784323668792,11.25
vol1|SD7037 (A),102000.0,1.192,12.26,1.3075451410837577,12.0,1.310916032703281,12.25
vol1|SD7037 (A),203000.0,1.192,12.31,1.32534554853428,13.0,1.317993394942269,13.25
vol1|SD7037 (A),304200.0,1.215,12.36,1.3403453406654,13.0,1.3235674335049115,13.5
vol1|SD7037 (B),61200.0,1.216,12.83,1.27142063775923,11.0,1.2945061399826818,11.25
vol1|SD7037 (B),101700.0,1.244,12.5,1.3074408103858608,12.0,1.3108567793843962,12.25
vol1|SD7037 (B),152600.0,1.273,12.48,1.318503746552242,12.75,1.315773893358635,12.75
vol1|SD7037 (B),202900.0,1.286,12.47,1.3253320675334088,13.0,1.3179890460400772,13.25
vol1|SD7037 (B),304400.0,1.277,12.48,1.3403792735248015,13.0,1.323584261110529,13.5
vol1|SD8000,61300.0,1.137,11.48,1.0877998706448224,9.5,1.0893808999172825,9.5
vol1|SD8000,101800.0,1.107,11.41,1.1563193785188721,10.25,1.1530357204819517,10.0
vol1|SD8000,202800.0,1.186,11.83,1.2382300827880266,11.25,1.2381162375854926,11.25
vol1|SD8000,304300.0,1.205,11.52,1.2891338601283353,12.25,1.2862156354440102,12.25
vol1|SD8020,30500.0,0.862,17.7,0.8156397372046105,20.0,0.8147803166888999,20.0
vol1|SD8020,39100.0,0.879,17.27,0.8127612425120091,20.0,0.8127219433498696,20.0
vol1|SD8020,52400.0,0.919,17.73,0.820964060893573,8.5,0.8211186458575687,8.75
vol1|SD8020,60600.0,0.855,17.34,0.8366422166330015,8.75,0.8347148620923807,8.75
vol1|SD8020,81100.0,0.837,16.67,0.8667884140913508,9.0,0.8659290807813261,9.0
vol1|SD8020,101800.0,0.886,17.7,0.8884003966659101,9.25,0.8888321922517001,9.25
vol1|SD8020,204200.0,0.86,10.26,0.9596760129730986,10.25,0.9616957258693997,10.25
vol1|SD8020,305600.0,0.882,10.21,1.010304541919224,11.0,1.009441885930951,11.0
vol1|WASP,61100.0,1.254,12.56,1.2693566750721264,11.0,1.298179794461181,11.75
vol1|WASP,101900.0,1.243,12.59,1.3114349359968527,12.25,1.32321540881854,12.75
vol1|WASP,203200.0,1.229,11.06,1.3261275571773787,13.25,1.3294618551746031,13.5
vol1|WASP,304100.0,1.235,11.3,1.3426711957132136,13.0,1.3322438229814584,13.75
vol2|CR-001,60100.0,1.271,11.98,1.3420145527771399,10.5,1.355467152978913,10.5
vol2|CR-001,100100.0,1.29,11.32,1.381142455645241,11.0,1.387591504772254,10.75
vol2|CR-001,200300.0,1.296,11.33,1.4068412981637513,11.5,1.404532755101734,11.5
vol2|CR-001,300700.0,1.322,11.35,1.4251441836459295,12.0,1.4185374056446558,12.0
vol2|DU 86-084/18,60200.0,0.954,11.46,0.8961582929672364,8.5,0.8782019370010217,8.5
vol2|DU 86-084/18,100600.0,0.97,11.82,0.9232295788449782,9.0,0.9057113262699868,8.75
vol2|DU 86-084/18,201300.0,1.003,11.89,0.9615275796542779,9.5,0.944289650707992,9.25
vol2|DU 86-084/18,301600.0,1.017,11.33,0.9971496027220578,9.75,0.9832859446700201,9.75
vol2|E374 (B),60300.0,1.039,11.98,1.0803737669236788,10.5,1.1092147045668475,10.75
vol2|E374 (B),100700.0,1.053,12.06,1.1146024861606487,11.0,1.135069296944585,10.75
vol2|E374 (B),201300.0,1.095,13.13,1.13165916766921,11.75,1.1442760351742134,11.5
vol2|E374 (B),301900.0,1.128,12.04,1.1465551991449494,12.25,1.1539112304246513,12.25
vol2|E423,60200.0,1.235,18.06,1.1826392031933715,16.75,1.1813168694350176,16.75
vol2|E423,100300.0,1.246,17.2,1.5376567930075908,17.0,1.5388449225097902,17.75
vol2|E423,199400.0,2.058,15.43,1.9929969761509667,12.0,2.01580901861059,11.5
vol2|E423,299500.0,2.021,13.54,1.9964338075030315,12.25,2.0195428356303986,12.25
vol2|M6 (65%),60700.0,0.888,10.64,1.1339506815445408,12.0,1.1917580960878054,12.5
vol2|M6 (65%),101000.0,0.9,11.67,1.1965676109091479,13.25,1.2171666456343577,13.5
vol2|M6 (65%),201700.0,0.938,11.02,1.2053285143589054,14.75,1.2133599481424846,14.75
vol2|M6 (65%),302200.0,0.966,10.95,1.2116736825417476,14.75,1.2091472454618954,15.25
vol2|M6 (85%),60600.0,1.013,12.64,1.1335421940516774,12.0,1.1915807819890774,12.5
vol2|M6 (85%),100700.0,1.02,12.18,1.1963561776682183,13.25,1.2171138144445373,13.5
vol2|M6 (85%),201300.0,1.034,13.15,1.2053293530898683,14.75,1.2134100783257509,14.75
