entry,Re,alpha,zCD_oof,dCL_oof
vol2|E423,60300,-1.48,-0.02115,0.11046
vol2|E423,60300,0.09,-0.19364,0.05902
vol2|E423,60300,1.64,-0.17736,0.02184
vol2|E423,60300,3.14,-0.01567,-0.01005
vol2|E423,60300,4.67,0.02918,-0.01846
vol2|E423,60300,6.2,0.01683,-0.05936
vol2|E423,60300,7.73,0.03529,-0.06575
vol2|E423,60300,9.23,0.02295,-0.07895
vol2|E423,60300,10.75,0.01694,-0.07654
vol2|E423,99700,-4.42,0.03040,0.00510
vol2|E423,99700,-2.9,-0.00726,-0.04399
vol2|E423,99700,-1.29,-0.01952,-0.04344
vol2|E423,99700,0.21,0.01827,-0.09050
vol2|E423,99700,1.76,0.05809,-0.11424
vol2|E423,99700,3.28,0.19341,-0.12897
vol2|E423,99700,4.85,0.20247,-0.10403
vol2|E423,99700,6.22,0.20009,-0.06523
vol2|E423,99700,7.71,0.21773,-0.08163
vol2|E423,99700,9.25,0.23391,-0.08727
vol2|E423,99700,10.7,0.21057,-0.08046
vol2|E423,198600,-4.43,-0.00640,-0.05863
vol2|E423,198600,-2.88,0.04707,-0.04827
vol2|E423,198600,-1.29,0.07887,-0.08037
vol2|E423,198600,0.2,0.06591,-0.09624
vol2|E423,198600,1.76,0.04829,-0.11993
vol2|E423,198600,3.32,0.05153,-0.14167
vol2|E423,198600,4.85,0.05268,-0.17162
vol2|E423,198600,7.22,0.04904,-0.18093
vol2|E423,198600,7.9,0.07043,-0.18159
vol2|E423,198600,9.32,0.07393,-0.17641
vol2|E423,198600,11.0,0.08358,-0.18009
vol2|E423,296900,-2.31,0.09923,-0.08486
vol2|E423,296900,-0.76,0.09043,-0.09190
vol2|E423,296900,0.76,0.08860,-0.10723
vol2|E423,296900,2.3,0.06556,-0.14807
vol2|E423,296900,3.83,0.10000,-0.15430
vol2|E423,296900,5.36,0.06868,-0.17476
vol2|E423,296900,6.89,0.07385,-0.17756
vol2|E423,296900,8.44,0.08284,-0.17792
vol2|E423,296900,9.93,0.08244,-0.18100
vol2|E423,296900,11.47,0.07475,-0.17041
vol2|E423,300800,-4.48,0.02412,-0.10541
vol2|E423,300800,-3.38,0.10370,-0.09227
vol2|M6 (65%),60600,-5.53,-0.19530,0.10250
vol2|M6 (65%),60600,-3.45,-0.19801,0.12430
vol2|M6 (65%),60600,-2.47,-0.19193,0.10661
vol2|M6 (65%),60600,-0.94,-0.05568,-0.02003
vol2|M6 (65%),60600,0.59,-0.03711,-0.06466
vol2|M6 (65%),60600,2.12,-0.03469,-0.08930
vol2|M6 (65%),60600,3.67,-0.02445,-0.09063
vol2|M6 (65%),60600,5.18,-0.03310,-0.08850
vol2|M6 (65%),60600,6.75,-0.03744,-0.10347
vol2|M6 (65%),60600,8.26,-0.04129,-0.13211
vol2|M6 (65%),60600,9.79,-0.04716,-0.12931
vol2|M6 (65%),100000,-5.54,-0.15239,0.11467
vol2|M6 (65%),100000,-4.01,-0.12671,0.05307
vol2|M6 (65%),100000,-2.47,-0.06502,0.00084
vol2|M6 (65%),100000,-0.92,-0.00085,-0.06161
vol2|M6 (65%),100000,0.59,0.02351,-0.07805
vol2|M6 (65%),100000,2.16,0.02382,-0.08815
vol2|M6 (65%),100000,3.67,0.04442,-0.09615
vol2|M6 (65%),100000,5.19,0.03527,-0.10600
vol2|M6 (65%),100000,6.75,0.03037,-0.11161
vol2|M6 (65%),100000,8.26,0.03591,-0.11745
vol2|M6 (65%),100000,9.8,0.02085,-0.10844
vol2|M6 (65%),200900,-5.54,-0.11104,0.04517
vol2|M6 (65%),200900,-4.0,-0.05196,-0.02075
vol2|M6 (65%),200900,-2.47,-0.04176,-0.03886
vol2|M6 (65%),200900,-0.95,-0.00180,-0.06822
vol2|M6 (65%),200900,0.58,0.00412,-0.08476
vol2|M6 (65%),200900,2.14,0.00766,-0.08790
vol2|M6 (65%),200900,3.68,0.04644,-0.09294
vol2|M6 (65%),200900,5.87,0.04790,-0.10310
vol2|M6 (65%),200900,6.75,0.04773,-0.10727
vol2|M6 (65%),200900,8.27,0.05196,-0.11005
vol2|M6 (65%),200900,9.81,0.04315,-0.10700
vol2|M6 (65%),300500,-5.55,0.00550,0.02131
vol2|M6 (65%),300500,-4.02,0.02380,-0.02170
vol2|M6 (65%),300500,-2.48,0.00540,-0.04302
vol2|M6 (65%),300500,-0.96,0.02158,-0.05000
vol2|M6 (65%),300500,0.59,0.04022,-0.06729
vol2|M6 (65%),300500,2.23,0.04134,-0.08047
vol2|M6 (65%),300500,3.68,0.07033,-0.08122
vol2|M6 (65%),300500,5.23,0.07639,-0.08773
vol2|M6 (65%),300500,6.75,0.07122,-0.09424
vol2|M6 (65%),300500,8.28,0.08941,-0.10086
vol2|M6 (65%),300500,9.8,0.08696,-0.10550
vol2|M6 (85%),60000,-5.48,-0.07974,0.00293
vol2|M6 (85%),60000,-4.03,-0.13768,0.03541
vol2|M6 (85%),60000,-2.45,-0.10390,0.01381
vol2|M6 (85%),60000,-0.91,-0.00371,-0.12128
vol2|M6 (85%),60000,0.64,-0.00897,-0.18211
vol2|M6 (85%),60000,2.2,-0.00782,-0.19333
vol2|M6 (85%),60000,3.74,0.00370,-0.19449
vol2|M6 (85%),60000,5.26,0.00790,-0.19345
vol2|M6 (85%),60000,6.79,0.01788,-0.21442
vol2|M6 (85%),60000,8.32,0.04465,-0.22827
vol2|M6 (85%),60000,9.84,0.03790,-0.22767
vol2|M6 (85%),100400,-4.31,-0.07612,-0.00839
vol2|M6 (85%),100400,-2.96,-0.04889,-0.04514
vol2|M6 (85%),100400,-1.43,-0.00665,-0.13468
vol2|M6 (85%),100400,0.15,0.01590,-0.16615
vol2|M6 (85%),100400,1.68,0.02192,-0.17768
vol2|M6 (85%),100400,3.23,0.03160,-0.17612
vol2|M6 (85%),100400,4.75,0.04307,-0.18620
vol2|M6 (85%),100400,6.29,0.04463,-0.18851
vol2|M6 (85%),100400,7.82,0.06984,-0.18467
vol2|M6 (85%),100400,9.33,0.05978,-0.18181
vol2|M6 (85%),100400,10.85,0.21051,-0.17627
vol2|M6 (85%),200400,-4.79,0.02245,-0.05115
vol2|M6 (85%),200400,-2.32,-0.00340,-0.09292
vol2|M6 (85%),200400,-1.4,-0.00589,-0.09928
vol2|M6 (85%),200400,0.73,0.01801,-0.15580
vol2|M6 (85%),200400,1.69,0.02115,-0.16287
vol2|M6 (85%),200400,3.85,0.05633,-0.16560
vol2|M6 (85%),200400,4.75,0.06500,-0.17178
vol2|M6 (85%),200400,7.01,0.07123,-0.17685
vol2|M6 (85%),200400,7.37,0.07302,-0.17478
vol2|M6 (85%),200400,9.34,0.08376,-0.16492
vol2|M6 (85%),200400,10.86,0.21390,-0.16790
vol2|M6 (85%),300300,-4.47,0.10668,-0.07336
vol2|M6 (85%),300300,-2.9,0.07606,-0.08763
vol2|M6 (85%),300300,-2.17,0.06264,-0.09108
vol2|M6 (85%),300300,0.14,0.06557,-0.13403
vol2|M6 (85%),300300,1.68,0.07773,-0.15772
vol2|M6 (85%),300300,4.08,0.10056,-0.15962
vol2|M6 (85%),300300,5.6,0.11237,-0.16589
vol2|M6 (85%),300300,7.12,0.11886,-0.17263
vol2|M6 (85%),300300,7.81,0.13199,-0.16292
vol2|M6 (85%),300300,9.34,0.15011,-0.15426
vol2|M6 (85%),300300,11.52,0.22744,-0.14389
vol2|MA409,59600,-4.95,-0.35423,0.04822
vol2|MA409,59600,-3.47,-0.18095,0.01767
vol2|MA409,59600,-1.99,-0.03766,0.00044
vol2|MA409,59600,-0.42,-0.02644,-0.03014
vol2|MA409,59600,1.11,-0.00853,-0.04808
vol2|MA409,59600,2.66,-0.04897,-0.05395
vol2|MA409,59600,4.25,-0.07364,-0.13073
vol2|MA409,59600,5.75,-0.05981,-0.16245
vol2|MA409,59600,7.26,-0.30037,-0.14322
vol2|MA409,59600,8.8,-0.54816,-0.15633
vol2|MA409,59600,10.33,-0.68557,-0.01380
vol2|MA409,99700,-5.98,-0.26093,0.05062
vol2|MA409,99700,-4.5,-0.22190,0.02440
vol2|MA409,99700,-3.0,-0.01879,0.00159
vol2|MA409,99700,-1.43,-0.01771,-0.00718
vol2|MA409,99700,0.11,0.00752,-0.03625
vol2|MA409,99700,1.65,-0.00999,-0.09243
vol2|MA409,99700,3.16,0.01809,-0.12025
vol2|MA409,99700,4.74,0.04222,-0.16105
vol2|MA409,99700,6.3,-0.12872,-0.14611
vol2|MA409,99700,7.79,-0.20885,-0.15115
vol2|MA409,99700,9.29,-0.52991,-0.10633
vol2|MA409,199700,-6.04,-0.32904,0.01032
vol2|MA409,199700,-4.41,-0.00097,-0.01522
vol2|MA409,199700,-2.87,-0.00339,-0.02467
vol2|MA409,199700,-1.37,0.02416,-0.09077
vol2|MA409,199700,0.07,0.03800,-0.12301
vol2|MA409,199700,2.84,0.08277,-0.16222
vol2|MA409,199700,3.14,0.08744,-0.16762
vol2|MA409,199700,4.72,0.08664,-0.17592
vol2|MA409,199700,6.24,-0.03176,-0.15324
vol2|MA409,199700,7.79,-0.22820,-0.13809
vol2|MA409,199700,9.33,-0.30585,-0.14864
vol2|MA409,299200,-5.99,-0.28562,0.01466
vol2|MA409,299200,-4.54,0.05207,-0.02379
vol2|MA409,299200,-2.95,0.06158,-0.10789
vol2|MA409,299200,-1.46,0.09650,-0.11052
vol2|MA409,299200,0.1,0.11524,-0.14063
vol2|MA409,299200,1.65,0.13058,-0.14942
vol2|MA409,299200,3.27,0.16495,-0.13825
vol2|MA409,299200,6.08,-0.04302,-0.15488
vol2|MA409,299200,6.37,-0.03738,-0.15473
vol2|MA409,299200,7.79,-0.15483,-0.12303
vol2|MA409,299200,9.23,-0.21909,-0.16351
vol2|MH32,59500,-4.26,-0.23377,0.09047
vol2|MH32,59500,-2.25,-0.12780,0.08260
vol2|MH32,59500,-0.71,-0.12036,0.06394
vol2|MH32,59500,0.75,-0.07861,0.06081
vol2|MH32,59500,2.39,0.00648,0.02142
vol2|MH32,59500,3.83,0.01314,-0.05761
vol2|MH32,59500,5.45,0.00683,-0.08714
vol2|MH32,59500,6.99,0.00562,-0.08738
vol2|MH32,59500,8.52,-0.14416,-0.09284
vol2|MH32,59500,10.03,-0.17014,-0.09656
vol2|MH32,59500,11.56,-0.12684,0.03039
vol2|MH32,99400,-3.82,-0.21725,0.08210
vol2|MH32,99400,-2.26,-0.11167,0.05876
vol2|MH32,99400,-0.72,-0.10464,0.01217
vol2|MH32,99400,0.84,-0.02506,-0.01394
vol2|MH32,99400,2.39,0.03676,-0.06608
vol2|MH32,99400,3.93,0.04432,-0.09170
vol2|MH32,99400,5.47,0.03655,-0.09621
vol2|MH32,99400,6.99,0.02246,-0.08973
vol2|MH32,99400,8.52,-0.04713,-0.10135
vol2|MH32,99400,10.04,-0.07921,-0.11807
vol2|MH32,99400,11.55,0.08731,-0.06188
vol2|MH32,199100,-3.77,-0.15435,0.06886
vol2|MH32,199100,-2.23,-0.04695,0.03266
vol2|MH32,199100,-0.69,-0.00620,-0.02429
vol2|MH32,199100,1.28,0.03423,-0.05790
vol2|MH32,199100,2.38,0.07179,-0.07406
vol2|MH32,199100,3.94,0.07646,-0.07845
vol2|MH32,199100,5.46,0.06252,-0.07855
vol2|MH32,199100,7.01,0.02744,-0.07420
vol2|MH32,199100,8.53,0.00731,-0.07588
vol2|MH32,199100,10.02,-0.04255,-0.07859
vol2|MH32,199100,11.57,0.04381,-0.06703
vol2|MH32,298800,-3.77,-0.06099,0.07647
vol2|MH32,298800,-2.22,0.02884,0.05710
vol2|MH32,298800,-0.69,0.07986,0.03891
vol2|MH32,298800,0.86,0.08983,0.00792
vol2|MH32,298800,2.93,0.14379,-0.00602
vol2|MH32,298800,3.95,0.14078,-0.01002
vol2|MH32,298800,5.47,0.10804,-0.02291
vol2|MH32,298800,7.01,0.06735,-0.02140
vol2|MH32,298800,8.54,-0.04914,-0.02537
vol2|MH32,298800,10.0,-0.06775,-0.02902
vol2|MH32,298800,11.58,0.07159,-0.02269
vol2|NACA 2414,60200,-4.91,-0.09814,0.15172
vol2|NACA 2414,60200,-3.37,-0.09395,0.13941
vol2|NACA 2414,60200,-1.86,-0.09254,0.12493
vol2|NACA 2414,60200,-0.31,0.01873,0.04524
vol2|NACA 2414,60200,1.25,0.04602,-0.01804
vol2|NACA 2414,60200,2.8,0.04641,-0.06155
vol2|NACA 2414,60200,4.33,0.06572,-0.07678
vol2|NACA 2414,60200,5.87,0.05881,-0.08404
vol2|NACA 2414,60200,7.41,0.05488,-0.10024
vol2|NACA 2414,60200,8.95,0.00650,-0.09399
vol2|NACA 2414,60200,11.25,-0.04365,-0.09888
vol2|NACA 2414,100300,-6.24,-0.03711,0.12504
vol2|NACA 2414,100300,-3.36,-0.11151,0.09326
vol2|NACA 2414,100300,-1.84,-0.03214,0.04159
vol2|NACA 2414,100300,-0.26,0.04089,-0.02225
vol2|NACA 2414,100300,1.31,0.07503,-0.06832
vol2|NACA 2414,100300,2.83,0.08265,-0.08333
vol2|NACA 2414,100300,4.35,0.08822,-0.08288
vol2|NACA 2414,100300,5.88,0.07483,-0.08407
vol2|NACA 2414,100300,7.42,0.07308,-0.09891
vol2|NACA 2414,100300,8.95,0.06472,-0.08562
vol2|NACA 2414,100300,10.47,0.03935,-0.07744
vol2|NACA 2414,200500,-4.88,-0.11282,0.09294
vol2|NACA 2414,200500,-3.28,-0.03125,0.04437
vol2|NACA 2414,200500,-1.77,0.02976,0.00811
vol2|NACA 2414,200500,-0.28,0.06422,-0.01488
vol2|NACA 2414,200500,1.28,0.06929,-0.05737
vol2|NACA 2414,200500,2.81,0.08327,-0.07561
vol2|NACA 2414,200500,4.34,0.08914,-0.07673
vol2|NACA 2414,200500,5.9,0.08063,-0.07261
vol2|NACA 2414,200500,7.44,0.07741,-0.07686
vol2|NACA 2414,200500,8.96,0.06577,-0.07164
vol2|NACA 2414,200500,10.48,0.05359,-0.06975
vol2|NACA 2414,301000,-4.87,-0.04654,0.05966
vol2|NACA 2414,301000,-3.35,0.04786,0.03039
vol2|NACA 2414,301000,-1.8,0.07311,-0.00168
vol2|NACA 2414,301000,-0.23,0.07978,-0.01599
vol2|NACA 2414,301000,1.27,0.08160,-0.03151
vol2|NACA 2414,301000,2.86,0.10681,-0.05330
vol2|NACA 2414,301000,4.37,0.11353,-0.06103
vol2|NACA 2414,301000,5.89,0.10264,-0.05932
vol2|NACA 2414,301000,7.42,0.10506,-0.06124
vol2|NACA 2414,301000,8.94,0.08604,-0.06566
vol2|NACA 2414,301000,10.47,0.07728,-0.05639
vol2|NACA 2415,59700,-4.9,-0.02988,0.11310
vol2|NACA 2415,59700,-3.38,-0.07347,0.10017
vol2|NACA 2415,59700,-1.82,-0.06799,0.08266
vol2|NACA 2415,59700,-0.29,0.01759,-0.01210
vol2|NACA 2415,59700,1.25,0.03242,-0.08046
vol2|NACA 2415,59700,2.77,0.04936,-0.09652
vol2|NACA 2415,59700,4.31,0.05414,-0.11889
vol2|NACA 2415,59700,5.87,0.05784,-0.12461
vol2|NACA 2415,59700,7.41,0.04637,-0.13103
vol2|NACA 2415,59700,8.93,0.00597,-0.13077
vol2|NACA 2415,59700,10.46,-0.02323,-0.14372
vol2|NACA 2415,100600,-4.92,-0.07741,0.10417
vol2|NACA 2415,100600,-2.42,-0.03075,0.02793
vol2|NACA 2415,100600,-1.81,-0.03970,0.01880
vol2|NACA 2415,100600,-0.28,0.01778,-0.06292
vol2|NACA 2415,100600,1.29,0.05870,-0.09925
vol2|NACA 2415,100600,2.82,0.06529,-0.11339
vol2|NACA 2415,100600,4.34,0.05314,-0.12216
vol2|NACA 2415,100600,5.89,0.03485,-0.11974
vol2|NACA 2415,100600,8.42,0.01647,-0.12031
vol2|NACA 2415,100600,8.94,0.00945,-0.12212
vol2|NACA 2415,100600,10.46,0.00462,-0.11347
vol2|NACA 2415,200600,-4.87,-0.03934,0.04948
vol2|NACA 2415,200600,-3.29,-0.02872,0.01053
vol2|NACA 2415,200600,-1.8,0.01120,-0.02172
vol2|NACA 2415,200600,-0.22,0.02581,-0.05363
vol2|NACA 2415,200600,1.25,0.02315,-0.07207
vol2|NACA 2415,200600,2.81,0.04216,-0.10183
vol2|NACA 2415,200600,4.35,0.04004,-0.10900
vol2|NACA 2415,200600,5.86,0.04072,-0.10572
vol2|NACA 2415,200600,7.42,0.03670,-0.10606
vol2|NACA 2415,200600,8.95,0.02289,-0.09964
vol2|NACA 2415,200600,11.35,0.12787,-0.10162
vol2|NACA 2415,301100,-4.88,-0.02457,0.02258
vol2|NACA 2415,301100,-3.43,-0.00027,-0.00418
vol2|NACA 2415,301100,-1.79,0.04743,-0.03820
vol2|NACA 2415,301100,-0.28,0.04690,-0.04872
vol2|NACA 2415,301100,1.26,0.05212,-0.05722
vol2|NACA 2415,301100,2.83,0.06424,-0.07812
vol2|NACA 2415,301100,4.36,0.05342,-0.10062
vol2|NACA 2415,301100,5.89,0.05913,-0.09606
vol2|NACA 2415,301100,7.43,0.05578,-0.09302
vol2|NACA 2415,301100,8.94,0.03864,-0.09372
vol2|NACA 2415,301100,10.47,0.05297,-0.08374
vol2|RG15 (C),59700,-6.48,-0.43788,0.07228
vol2|RG15 (C),59700,-4.99,-0.23178,0.07720
vol2|RG15 (C),59700,-3.47,-0.19236,0.07581
vol2|RG15 (C),59700,-1.96,-0.15782,0.04400
vol2|RG15 (C),59700,-0.4,-0.14744,0.04179
vol2|RG15 (C),59700,1.14,-0.11494,0.03432
vol2|RG15 (C),59700,2.71,-0.04259,-0.00504
vol2|RG15 (C),59700,4.24,-0.02224,-0.08766
vol2|RG15 (C),59700,5.77,-0.01993,-0.09386
vol2|RG15 (C),59700,7.3,-0.08588,-0.09865
vol2|RG15 (C),59700,8.82,-0.16502,-0.11429
vol2|RG15 (C),59900,-6.5,-0.43788,0.06891
vol2|RG15 (C),59900,-4.96,-0.23280,0.07700
vol2|RG15 (C),59900,-3.43,-0.19381,0.07581
vol2|RG15 (C),59900,-1.93,-0.15782,0.04400
vol2|RG15 (C),59900,-0.39,-0.14744,0.04179
vol2|RG15 (C),59900,1.15,-0.11169,0.02523
vol2|RG15 (C),59900,2.72,-0.04259,-0.00504
vol2|RG15 (C),59900,4.26,-0.02224,-0.08766
vol2|RG15 (C),59900,5.8,-0.01993,-0.09386
vol2|RG15 (C),59900,7.31,-0.08588,-0.09865
vol2|RG15 (C),59900,8.84,-0.16502,-0.11794
vol2|RG15 (C),60100,-8.56,-0.21349,0.07631
vol2|RG15 (C),60100,-7.01,-0.28103,0.10609
vol2|RG15 (C),60100,-5.46,-0.21062,0.07400
vol2|RG15 (C),60100,-3.97,-0.22639,0.08887
vol2|RG15 (C),60100,-2.42,-0.14965,0.05758
vol2|RG15 (C),60100,-0.89,-0.15719,0.04881
vol2|RG15 (C),60100,0.66,-0.12554,0.03718
vol2|RG15 (C),60100,2.25,-0.07220,0.01231
vol2|RG15 (C),60100,3.79,-0.02514,-0.07564
vol2|RG15 (C),60100,5.3,-0.02121,-0.09066
vol2|RG15 (C),60100,6.8,-0.03386,-0.08837
vol2|RG15 (C),60300,-6.53,-0.42998,0.06947
vol2|RG15 (C),60300,-4.98,-0.23605,0.07908
vol2|RG15 (C),60300,-3.46,-0.19663,0.07890
vol2|RG15 (C),60300,-1.92,-0.16209,0.04709
vol2|RG15 (C),60300,-0.41,-0.15171,0.04488
vol2|RG15 (C),60300,1.12,-0.11921,0.03817
vol2|RG15 (C),60300,2.7,-0.04686,-0.00204
vol2|RG15 (C),60300,4.23,-0.02651,-0.08457
vol2|RG15 (C),60300,5.76,-0.02420,-0.09077
vol2|RG15 (C),60300,7.27,-0.08345,-0.09556
vol2|RG15 (C),60300,8.8,-0.16929,-0.11395
vol2|RG15 (C),99600,-8.55,-0.23866,0.08250
vol2|RG15 (C),99600,-6.99,-0.31961,0.08565
vol2|RG15 (C),99600,-5.48,-0.24015,0.10259
vol2|RG15 (C),99600,-3.95,-0.19087,0.09036
vol2|RG15 (C),99600,-2.41,-0.12967,0.07582
vol2|RG15 (C),99600,-0.87,-0.15354,0.05126
vol2|RG15 (C),99600,0.66,-0.07872,0.01021
vol2|RG15 (C),99600,2.25,-0.01850,-0.03204
vol2|RG15 (C),99600,3.78,0.01035,-0.07308
vol2|RG15 (C),99600,5.3,0.01151,-0.08072
vol2|RG15 (C),99600,6.79,-0.00012,-0.07759
vol2|RG15 (C),99800,-6.48,-0.39718,0.06766
vol2|RG15 (C),99800,-4.98,-0.21126,0.07542
vol2|RG15 (C),99800,-3.46,-0.16950,0.06635
vol2|RG15 (C),99800,-1.93,-0.14155,0.05110
vol2|RG15 (C),99800,-0.37,-0.15408,0.03462
vol2|RG15 (C),99800,1.2,-0.06654,-0.02201
vol2|RG15 (C),99800,2.73,-0.00969,-0.05684
vol2|RG15 (C),99800,4.26,0.01151,-0.08695
vol2|RG15 (C),99800,5.78,0.01151,-0.08678
vol2|RG15 (C),99800,7.3,-0.02968,-0.09110
vol2|RG15 (C),99800,8.82,-0.06110,-0.10307
vol2|RG15 (C),100100,-6.49,-0.39810,0.06017
vol2|RG15 (C),100100,-4.98,-0.21320,0.06833
vol2|RG15 (C),100100,-3.47,-0.17144,0.05886
vol2|RG15 (C),100100,-1.97,-0.14095,0.04441
vol2|RG15 (C),100100,-0.4,-0.15602,0.02713
vol2|RG15 (C),100100,1.18,-0.06848,-0.02949
vol2|RG15 (C),100100,2.71,-0.01163,-0.05964
vol2|RG15 (C),100100,4.23,0.00957,-0.08795
vol2|RG15 (C),100100,5.78,0.00957,-0.08778
vol2|RG15 (C),100100,7.32,-0.03162,-0.09211
vol2|RG15 (C),100100,8.85,-0.06201,-0.10407
vol2|RG15 (C),100100,-6.48,-0.39810,0.06017
vol2|RG15 (C),100100,-4.97,-0.21320,0.06794
vol2|RG15 (C),100100,-3.45,-0.17144,0.05886
vol2|RG15 (C),100100,-1.93,-0.14349,0.04361
vol2|RG15 (C),100100,-0.37,-0.15602,0.02713
vol2|RG15 (C),100100,1.18,-0.06848,-0.02949
vol2|RG15 (C),100100,2.72,-0.01163,-0.05964
vol2|RG15 (C),100100,4.26,0.00957,-0.08721
vol2|RG15 (C),100100,5.79,0.00957,-0.08778
vol2|RG15 (C),100100,7.32,-0.03162,-0.09211
vol2|RG15 (C),100100,8.83,-0.06201,-0.10407
vol2|RG15 (C),199200,-8.5,-0.19799,0.06726
vol2|RG15 (C),199200,-6.89,-0.25865,0.05728
vol2|RG15 (C),199200,-5.53,-0.18529,0.07769
vol2|RG15 (C),199200,-3.9,-0.14230,0.06051
vol2|RG15 (C),199200,-2.32,-0.08620,0.04746
vol2|RG15 (C),199200,-0.83,-0.07400,0.01978
vol2|RG15 (C),199200,0.81,-0.01344,-0.03509
vol2|RG15 (C),199200,2.23,0.01156,-0.06687
vol2|RG15 (C),199200,3.74,0.04017,-0.07371
vol2|RG15 (C),199200,5.29,0.01968,-0.07587
vol2|RG15 (C),199200,6.81,0.01364,-0.07157
vol2|RG15 (C),199400,-6.44,-0.25040,0.05732
vol2|RG15 (C),199400,-4.96,-0.14402,0.07031
vol2|RG15 (C),199400,-3.37,-0.12115,0.06283
vol2|RG15 (C),199400,-0.61,-0.06863,0.01969
vol2|RG15 (C),199400,-0.34,-0.05416,-0.00528
vol2|RG15 (C),199400,1.19,-0.00784,-0.04132
vol2|RG15 (C),199400,2.76,0.03382,-0.06687
vol2|RG15 (C),199400,4.26,0.04224,-0.07448
vol2|RG15 (C),199400,5.79,0.01246,-0.07260
vol2|RG15 (C),199400,7.31,0.02217,-0.07421
vol2|RG15 (C),200000,-6.49,-0.25510,0.06062
vol2|RG15 (C),200000,-4.99,-0.13727,0.06765
vol2|RG15 (C),200000,-3.45,-0.11440,0.06237
vol2|RG15 (C),200000,-1.9,-0.08761,0.04279
vol2|RG15 (C),200000,-0.36,-0.06097,-0.00398
vol2|RG15 (C),200000,1.19,-0.01465,-0.04132
vol2|RG15 (C),200000,2.72,0.02701,-0.06687
vol2|RG15 (C),200000,4.26,0.03543,-0.07448
vol2|RG15 (C),200000,5.8,0.00565,-0.07260
vol2|RG15 (C),200000,7.34,0.01536,-0.07421
vol2|RG15 (C),200000,8.86,-0.02514,-0.08373
vol2|RG15 (C),200400,-6.39,-0.25361,0.05732
vol2|RG15 (C),200400,-4.99,-0.13727,0.06765
vol2|RG15 (C),200400,-2.15,-0.08107,0.04716
vol2|RG15 (C),200400,-1.92,-0.08761,0.04259
vol2|RG15 (C),200400,-0.37,-0.06097,-0.00398
vol2|RG15 (C),200400,1.15,-0.01465,-0.04132
vol2|RG15 (C),200400,2.71,0.02701,-0.06687
vol2|RG15 (C),200400,4.24,0.03428,-0.07498
vol2|RG15 (C),200400,5.79,0.00565,-0.07260
vol2|RG15 (C),200400,7.32,0.01536,-0.07421
vol2|RG15 (C),200400,8.84,-0.02242,-0.08373
vol2|RG15 (C),201000,-1.89,-0.08816,0.04279
vol2|RG15 (C),298700,-7.48,-0.16875,0.09170
vol2|RG15 (C),298700,-5.93,-0.09876,0.12003
vol2|RG15 (C),298700,-4.41,-0.07852,0.11024
vol2|RG15 (C),298700,-2.89,-0.05257,0.10131
vol2|RG15 (C),298700,-1.33,-0.00074,0.09039
vol2|RG15 (C),298700,0.23,0.05485,0.04221
vol2|RG15 (C),298700,1.71,0.05150,0.00827
vol2|RG15 (C),298700,3.3,0.09703,0.00486
vol2|RG15 (C),298700,4.67,0.08293,-0.01378
vol2|RG15 (C),298700,6.29,0.06746,-0.01225
vol2|RG15 (C),298700,7.89,0.07410,-0.01648
vol2|RG15 (C),299100,-6.47,-0.12847,0.05507
vol2|RG15 (C),299100,-4.97,-0.06868,0.05812
vol2|RG15 (C),299100,-3.42,-0.06067,0.05823
vol2|RG15 (C),299100,-2.04,-0.01234,0.04875
vol2|RG15 (C),299100,-0.4,0.02050,0.00844
vol2|RG15 (C),299100,1.19,0.05339,-0.03435
vol2|RG15 (C),299100,2.68,0.08569,-0.04710
vol2|RG15 (C),299100,4.23,0.08055,-0.06808
vol2|RG15 (C),299100,5.76,0.06902,-0.06715
vol2|RG15 (C),299100,7.32,0.07800,-0.06781
vol2|RG15 (C),299100,8.81,-0.00458,-0.07769
vol2|RG15 (C),300000,-6.57,-0.13396,0.04654
vol2|RG15 (C),300000,-4.98,-0.07568,0.04710
vol2|RG15 (C),300000,-3.56,-0.07984,0.04722
vol2|RG15 (C),300000,-1.91,-0.03426,0.02186
vol2|RG15 (C),300000,-0.37,-0.02486,-0.01330
vol2|RG15 (C),300000,1.19,0.00176,-0.05178
vol2|RG15 (C),300000,2.75,0.03406,-0.06651
vol2|RG15 (C),300000,4.27,0.04316,-0.07400
vol2|RG15 (C),300000,5.78,0.03163,-0.07307
vol2|RG15 (C),300000,7.3,0.04581,-0.07373
vol2|RG15 (C),300000,8.85,-0.06261,-0.08361
vol2|RG15 (C),300300,-6.53,-0.13940,0.05170
vol2|RG15 (C),300300,-4.99,-0.07568,0.04710
vol2|RG15 (C),300300,-1.73,-0.04010,0.02435
vol2|RG15 (C),300300,-1.92,-0.03426,0.02259
vol2|RG15 (C),300300,-0.38,-0.02486,-0.01330
vol2|RG15 (C),300300,1.16,0.00176,-0.05178
vol2|RG15 (C),300300,2.69,0.03406,-0.06651
vol2|RG15 (C),300300,4.24,0.04316,-0.07400
vol2|RG15 (C),300300,5.79,0.03163,-0.07307
vol2|RG15 (C),300300,7.32,0.04061,-0.07373
vol2|RG15 (C),300300,8.83,-0.06261,-0.08361
vol2|S4083 (A),60000,-3.46,-0.25190,0.11932
vol2|S4083 (A),60000,-2.17,-0.17495,0.10411
vol2|S4083 (A),60000,-0.59,-0.09707,0.05063
vol2|S4083 (A),60000,0.98,-0.01473,-0.01085
