source,airfoil,config,geom_kind,Re,alpha,CL_meas,CD_meas,u_cd_span,CL_xxsmall,CL_xsmall,CL_small,CL_medium,CL_large,CL_xlarge,CL_xxlarge,CL_xxxlarge,CD_xxsmall,CD_xsmall,CD_small,CD_medium,CD_large,CD_xlarge,CD_xxlarge,CD_xxxlarge,conf_xlarge,tc
stec8,CLARK-Y,clean,profiler,203800.0,7.31,1.041,0.0162,,1.13188,1.12113,1.12765,1.12519,1.12953,1.12943,1.12188,1.12516,0.015641,0.015001,0.015265,0.015585,0.015820,0.015726,0.015707,0.015751,0.9867,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,8.34,1.109,0.0187,,1.19853,1.18739,1.19760,1.19813,1.20892,1.20716,1.19529,1.20414,0.017748,0.017015,0.017220,0.017291,0.017308,0.017102,0.017213,0.017243,0.9871,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,9.34,1.147,0.0216,,1.25375,1.23859,1.25213,1.25501,1.27133,1.26766,1.25065,1.26530,0.020490,0.019739,0.019810,0.019363,0.019189,0.019020,0.019064,0.019098,0.9873,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,10.34,1.163,0.0271,,1.29998,1.27909,1.29275,1.29379,1.30825,1.30596,1.29053,1.30264,0.024023,0.023372,0.023111,0.022459,0.022058,0.022156,0.021966,0.022238,0.9872,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,11.35,1.168,0.0349,,1.33827,1.31102,1.32028,1.31579,1.32389,1.32394,1.30971,1.32192,0.028555,0.028094,0.027658,0.027326,0.027085,0.027395,0.027311,0.027774,0.9876,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,12.34,1.17,0.0427,,1.36823,1.33235,1.33717,1.32874,1.33336,1.33596,1.31624,1.33222,0.034124,0.033921,0.033787,0.034104,0.033918,0.034258,0.034531,0.034875,0.9882,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,13.36,1.166,0.0539,,1.39021,1.34277,1.34525,1.33811,1.34075,1.34442,1.32075,1.33830,0.041285,0.041633,0.042208,0.043073,0.042542,0.042777,0.043249,0.043620,0.9873,0.1175
stec8,CLARK-Y,clean,profiler,203800.0,14.35,1.148,0.0724,,1.39743,1.34341,1.34056,1.34085,1.34352,1.34804,1.32316,1.34188,0.050155,0.051562,0.053002,0.053361,0.052487,0.052517,0.052857,0.053214,0.9851,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,-4.93,-0.098,0.0136,,-0.16742,-0.15576,-0.15258,-0.12336,-0.12480,-0.12824,-0.12756,-0.12499,0.015557,0.015033,0.015394,0.014825,0.014695,0.014380,0.014546,0.014729,0.9820,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,-3.91,-0.007,0.012,,-0.04478,-0.02804,-0.01918,-0.00489,-0.01148,-0.00894,-0.00844,-0.01148,0.013360,0.012947,0.013516,0.012779,0.012818,0.012505,0.012628,0.012711,0.9756,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,-2.9,0.088,0.011,,0.07275,0.08954,0.10012,0.10317,0.09489,0.09601,0.09980,0.09427,0.011781,0.011576,0.011983,0.011411,0.011383,0.011185,0.011250,0.011207,0.9678,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,-1.87,0.188,0.0103,,0.18800,0.19937,0.20751,0.20470,0.20612,0.19977,0.20231,0.19901,0.010571,0.010516,0.010498,0.010406,0.010306,0.010143,0.010063,0.009907,0.9697,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,-0.86,0.283,0.0092,,0.29965,0.29581,0.30250,0.29143,0.30252,0.29870,0.29432,0.28851,0.009674,0.009001,0.009016,0.008657,0.008534,0.008402,0.008210,0.008230,0.9793,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,0.16,0.407,0.0084,,0.41526,0.43419,0.43945,0.44874,0.48137,0.48875,0.50090,0.49648,0.009244,0.008584,0.008645,0.008502,0.008618,0.008531,0.008396,0.008439,0.9833,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,1.2,0.51,0.0087,,0.53618,0.57980,0.59222,0.58826,0.59743,0.59679,0.59945,0.60111,0.009363,0.009130,0.009099,0.008794,0.008663,0.008521,0.008419,0.008502,0.9855,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,2.23,0.605,0.0095,,0.65549,0.69761,0.71052,0.68494,0.69005,0.69017,0.69350,0.69402,0.009792,0.009621,0.009494,0.009009,0.008885,0.008732,0.008699,0.008769,0.9857,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,3.24,0.699,0.0101,,0.76858,0.79533,0.80511,0.77596,0.77851,0.77834,0.78139,0.78168,0.010273,0.010038,0.009892,0.009492,0.009467,0.009376,0.009268,0.009315,0.9856,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,4.26,0.791,0.0112,,0.87617,0.88480,0.89180,0.86605,0.86666,0.86694,0.86824,0.86759,0.010800,0.010524,0.010488,0.010292,0.010399,0.010333,0.010142,0.010240,0.9855,0.1175
stec8,CLARK-Y,clean,profiler,301200.0,5.29,0.882,0.012,,0.97579,0.97076,0.97592,0.95511,0.95462,0.95663,0.95463,0.95577,0.011529,0.011199,0.011293,0.011276,0.011496,0.011456,0.011309,0.011336,0.9851,0.1175
stec8,DAE51,clean,profiler,60400.0,-2.91,0.041,0.0296,,-0.12549,-0.13579,-0.14700,-0.14999,-0.16837,-0.14683,-0.15021,-0.15748,0.035126,0.033221,0.035496,0.035485,0.035303,0.036267,0.036718,0.036850,0.9228,0.0939
stec8,DAE51,clean,profiler,60400.0,-1.89,0.157,0.0246,,0.00468,-0.01674,-0.03942,-0.03681,-0.02374,-0.02613,-0.02442,-0.02909,0.027717,0.029289,0.030127,0.030633,0.030241,0.029588,0.029540,0.029560,0.9664,0.0939
stec8,DAE51,clean,profiler,60400.0,-0.87,0.299,0.0227,,0.14613,0.11522,0.09560,0.08430,0.10074,0.10961,0.12366,0.11873,0.024088,0.026707,0.027186,0.026069,0.024863,0.025198,0.025555,0.024738,0.9534,0.0939
stec8,DAE51,clean,profiler,60400.0,0.18,0.402,0.0256,,0.29770,0.26084,0.25812,0.24058,0.26458,0.28558,0.28822,0.28791,0.023456,0.025451,0.027417,0.026761,0.026279,0.027475,0.027117,0.027009,0.9673,0.0939
stec8,DAE51,clean,profiler,60400.0,1.2,0.481,0.0273,,0.44626,0.39795,0.40318,0.39653,0.42726,0.44205,0.43196,0.42988,0.024698,0.027705,0.028461,0.029690,0.029647,0.030457,0.029700,0.030062,0.9768,0.0939
stec8,DAE51,clean,profiler,60400.0,2.22,0.6,0.0281,,0.59189,0.53732,0.54460,0.54092,0.57015,0.56625,0.56232,0.56537,0.026461,0.030353,0.030709,0.033122,0.033043,0.033077,0.032700,0.032728,0.9813,0.0939
stec8,DAE51,clean,profiler,60400.0,3.24,0.711,0.0286,,0.73097,0.67578,0.68492,0.67109,0.69051,0.68462,0.68614,0.69025,0.028033,0.032640,0.033551,0.036360,0.036449,0.035272,0.035440,0.035098,0.9829,0.0939
stec8,DAE51,clean,profiler,60400.0,4.25,0.794,0.0279,,0.85871,0.81195,0.82016,0.80100,0.80120,0.80396,0.80773,0.80975,0.029275,0.034105,0.035837,0.038006,0.038647,0.037150,0.037251,0.036824,0.9806,0.0939
stec8,DAE51,clean,profiler,60400.0,5.29,0.896,0.0247,,0.97655,0.95116,0.95616,0.94850,0.93319,0.93394,0.93979,0.94115,0.030434,0.034347,0.036560,0.035949,0.036933,0.037187,0.036770,0.036305,0.9722,0.0939
stec8,DAE51,clean,profiler,60400.0,6.28,0.944,0.0238,,1.07333,1.08123,1.07956,1.08394,1.08241,1.08105,1.07481,1.07836,0.031829,0.033359,0.035227,0.031520,0.031929,0.032663,0.032615,0.032387,0.9676,0.0939
stec8,DAE51,clean,profiler,60400.0,7.31,1.015,0.0248,,1.15553,1.20316,1.19510,1.19285,1.19614,1.20687,1.20114,1.19764,0.034258,0.032279,0.032943,0.028853,0.028834,0.028240,0.028400,0.028700,0.9782,0.0939
stec8,DAE51,clean,profiler,60400.0,8.31,1.064,0.0399,,1.21389,1.28308,1.28012,1.27092,1.25928,1.26413,1.26571,1.26596,0.038506,0.033650,0.033139,0.029365,0.029395,0.028417,0.029130,0.028311,0.9818,0.0939
stec8,DAE51,clean,profiler,101400.0,-2.9,0.116,0.0224,,0.04636,0.03299,-0.00737,0.01695,0.01730,0.03074,0.01730,0.02032,0.026016,0.024858,0.026845,0.026752,0.026531,0.026197,0.026061,0.025987,0.9447,0.0939
stec8,DAE51,clean,profiler,101400.0,-1.87,0.233,0.0205,,0.16789,0.17142,0.12954,0.18080,0.18211,0.19453,0.18483,0.18526,0.020620,0.021010,0.022071,0.023005,0.022162,0.021646,0.021601,0.021601,0.9453,0.0939
stec8,DAE51,clean,profiler,101400.0,-0.84,0.346,0.0197,,0.29291,0.30656,0.28365,0.32074,0.31776,0.32766,0.32187,0.32168,0.017590,0.017936,0.018730,0.018809,0.017604,0.017086,0.017975,0.018214,0.9452,0.0939
stec8,DAE51,clean,profiler,101400.0,0.18,0.448,0.0175,,0.42140,0.44070,0.44509,0.46084,0.45357,0.46451,0.46664,0.45982,0.016598,0.016856,0.018617,0.018454,0.018187,0.018305,0.018905,0.019036,0.9625,0.0939
stec8,DAE51,clean,profiler,101400.0,1.22,0.546,0.0172,,0.55537,0.56776,0.58451,0.58894,0.58134,0.59268,0.58839,0.58737,0.016888,0.017861,0.018653,0.019165,0.019153,0.019103,0.019542,0.019572,0.9705,0.0939
stec8,DAE51,clean,profiler,101400.0,2.22,0.644,0.019,,0.68240,0.68920,0.70458,0.70965,0.69925,0.70464,0.70055,0.70209,0.017468,0.018651,0.019008,0.019827,0.019644,0.019480,0.019764,0.019639,0.9755,0.0939
stec8,DAE51,clean,profiler,101400.0,3.25,0.742,0.0191,,0.80787,0.81172,0.82477,0.82961,0.81672,0.81843,0.81399,0.81682,0.017884,0.019143,0.019669,0.020041,0.019869,0.019521,0.019601,0.019407,0.9789,0.0939
stec8,DAE51,clean,profiler,101400.0,4.25,0.834,0.0196,,0.92299,0.92641,0.93911,0.94017,0.92790,0.92778,0.92211,0.92489,0.018173,0.019305,0.020066,0.019655,0.019603,0.019243,0.019174,0.019154,0.9813,0.0939
stec8,DAE51,clean,profiler,101400.0,5.29,0.922,0.0198,,1.03427,1.04027,1.05107,1.04600,1.03664,1.03526,1.03260,1.03401,0.018713,0.019175,0.019879,0.019105,0.018918,0.018876,0.018713,0.018767,0.9839,0.0939
stec8,DAE51,clean,profiler,101400.0,6.3,1.004,0.0191,,1.13179,1.13946,1.14725,1.14121,1.13130,1.13316,1.13540,1.13509,0.019898,0.019241,0.019322,0.019013,0.018870,0.018736,0.018572,0.018520,0.9849,0.0939
stec8,DAE51,clean,profiler,101400.0,7.33,1.065,0.0233,,1.21809,1.21477,1.22481,1.22574,1.21923,1.22529,1.22229,1.22400,0.022217,0.021004,0.020032,0.019732,0.019609,0.019357,0.019553,0.019441,0.9820,0.0939
stec8,DAE51,clean,profiler,101400.0,8.32,1.12,0.0311,,1.28724,1.26319,1.27439,1.27041,1.26571,1.27289,1.26810,1.26939,0.025886,0.025793,0.024548,0.023541,0.022946,0.023224,0.023475,0.023229,0.9761,0.0939
stec8,DAE51,clean,profiler,101400.0,9.33,1.145,0.0352,,1.34335,1.30749,1.31382,1.28621,1.28190,1.28874,1.27719,1.27774,0.031373,0.032285,0.031946,0.031089,0.030971,0.031099,0.031568,0.031415,0.9770,0.0939
stec8,DAE51,clean,profiler,101400.0,10.33,1.166,0.039,,1.38292,1.34697,1.35061,1.32304,1.33188,1.33903,1.32914,1.33165,0.038722,0.039411,0.040084,0.040201,0.039216,0.038669,0.039048,0.039305,0.9757,0.0939
stec8,DAE51,clean,profiler,153500.0,-2.87,0.24,0.0166,,0.13205,0.14250,0.11952,0.16561,0.16282,0.16361,0.15484,0.15437,0.019777,0.018199,0.019662,0.018944,0.018493,0.018079,0.018165,0.018269,0.9530,0.0939
stec8,DAE51,clean,profiler,153500.0,-1.84,0.337,0.0134,,0.25296,0.26972,0.24869,0.29630,0.28419,0.28549,0.28619,0.28192,0.015891,0.015385,0.015944,0.016117,0.015525,0.014881,0.015084,0.014994,0.9327,0.0939
stec8,DAE51,clean,profiler,153500.0,-0.82,0.426,0.012,,0.36858,0.38555,0.37686,0.39684,0.38882,0.39079,0.38421,0.38702,0.013559,0.012905,0.013252,0.012915,0.012344,0.011803,0.012185,0.012444,0.9492,0.0939
stec8,DAE51,clean,profiler,153500.0,0.2,0.526,0.0115,,0.48291,0.49871,0.50525,0.51016,0.49897,0.50214,0.50147,0.49674,0.012627,0.012133,0.013139,0.012429,0.012418,0.012468,0.012791,0.012894,0.9684,0.0939
stec8,DAE51,clean,profiler,153500.0,1.2,0.627,0.0125,,0.59511,0.60329,0.61425,0.61861,0.60649,0.61398,0.60766,0.60599,0.012638,0.012767,0.013209,0.012719,0.012828,0.012927,0.013112,0.013112,0.9778,0.0939
stec8,DAE51,clean,profiler,153500.0,2.23,0.73,0.013,,0.71017,0.71053,0.72046,0.73049,0.71872,0.72654,0.71684,0.71793,0.012990,0.013254,0.013299,0.013157,0.013231,0.013168,0.013223,0.013258,0.9841,0.0939
stec8,DAE51,clean,profiler,153500.0,3.27,0.829,0.0145,,0.82467,0.82223,0.83124,0.84169,0.83120,0.83594,0.82893,0.83008,0.013325,0.013532,0.013604,0.013562,0.013570,0.013355,0.013271,0.013401,0.9875,0.0939
stec8,DAE51,clean,profiler,153500.0,4.28,0.924,0.0152,,0.93263,0.93521,0.93974,0.94868,0.93736,0.93952,0.93745,0.93773,0.013720,0.013639,0.013912,0.013912,0.013774,0.013590,0.013390,0.013565,0.9883,0.0939
stec8,DAE51,clean,profiler,153500.0,5.31,1.014,0.0151,,1.03676,1.04924,1.04578,1.05552,1.04127,1.04311,1.04477,1.04469,0.014547,0.013753,0.014140,0.014297,0.014089,0.014020,0.013769,0.013918,0.9876,0.0939
stec8,DAE51,clean,profiler,153500.0,6.31,1.069,0.0194,,1.12920,1.14230,1.13953,1.15145,1.14049,1.14048,1.14051,1.14141,0.016113,0.014669,0.014651,0.014885,0.014774,0.014661,0.014675,0.014671,0.9856,0.0939
stec8,DAE51,clean,profiler,153500.0,7.32,1.104,0.0246,,1.21176,1.20611,1.21507,1.22831,1.23003,1.22825,1.22286,1.22840,0.018749,0.017937,0.017117,0.016632,0.016209,0.016382,0.016635,0.016367,0.9814,0.0939
stec8,DAE51,clean,profiler,153500.0,8.34,1.135,0.0313,,1.28321,1.25870,1.26953,1.26710,1.27776,1.28079,1.27758,1.27640,0.022699,0.023285,0.022455,0.021597,0.020627,0.020884,0.021209,0.021367,0.9786,0.0939
stec8,DAE51,clean,profiler,153500.0,9.35,1.161,0.0388,,1.34217,1.30992,1.31233,1.28922,1.29794,1.30418,1.29578,1.30017,0.028033,0.029261,0.029042,0.028488,0.027828,0.027755,0.028303,0.028050,0.9824,0.0939
stec8,DAE51,clean,profiler,153500.0,10.33,1.181,0.05,,1.38830,1.35186,1.34888,1.32426,1.33203,1.33656,1.32823,1.32178,0.034658,0.035959,0.035838,0.036121,0.034951,0.034492,0.034899,0.035063,0.9828,0.0939
stec8,DAE51,clean,profiler,153500.0,11.34,1.191,0.064,,1.42303,1.38334,1.37635,1.36542,1.38055,1.38812,1.38032,1.37641,0.043028,0.043838,0.043872,0.044506,0.042879,0.042665,0.042197,0.042621,0.9734,0.0939
stec8,DAE51,clean,profiler,203200.0,-2.92,0.235,0.014,,0.15294,0.15990,0.15733,0.17714,0.17156,0.17435,0.16969,0.16675,0.016756,0.015247,0.016333,0.015376,0.015230,0.014981,0.015165,0.015337,0.9566,0.0939
stec8,DAE51,clean,profiler,203200.0,-1.86,0.336,0.0121,,0.27643,0.28435,0.27724,0.29656,0.28422,0.28232,0.28348,0.28334,0.013569,0.013003,0.013330,0.013095,0.012936,0.012594,0.012725,0.012707,0.9372,0.0939
stec8,DAE51,clean,profiler,203200.0,-0.83,0.427,0.009,,0.38917,0.39521,0.38924,0.39504,0.38602,0.38285,0.38058,0.38597,0.011597,0.010908,0.010932,0.010477,0.010166,0.009844,0.009927,0.010021,0.9593,0.0939
stec8,DAE51,clean,profiler,203200.0,0.17,0.529,0.0099,,0.49618,0.49778,0.50149,0.49710,0.49267,0.49325,0.49407,0.49224,0.010716,0.010120,0.010692,0.010029,0.010102,0.010135,0.010237,0.010315,0.9766,0.0939
stec8,DAE51,clean,profiler,203200.0,1.21,0.637,0.0099,,0.60809,0.60213,0.61110,0.61108,0.60383,0.61192,0.60782,0.60529,0.010616,0.010615,0.010806,0.010291,0.010391,0.010499,0.010536,0.010547,0.9837,0.0939
stec8,DAE51,clean,profiler,203200.0,2.23,0.74,0.0109,,0.71867,0.70696,0.71626,0.72310,0.71709,0.72535,0.71874,0.71794,0.010904,0.010990,0.010899,0.010713,0.010760,0.010752,0.010676,0.010758,0.9874,0.0939
stec8,DAE51,clean,profiler,203200.0,3.27,0.841,0.0119,,0.83060,0.81972,0.82719,0.83764,0.83139,0.83652,0.83233,0.83158,0.011295,0.011209,0.011167,0.011185,0.011134,0.011028,0.010874,0.011009,0.9887,0.0939
stec8,DAE51,clean,profiler,203200.0,4.26,0.934,0.0127,,0.93390,0.93312,0.93384,0.94613,0.93654,0.93974,0.93922,0.93784,0.011827,0.011344,0.011534,0.011662,0.011494,0.011416,0.011216,0.011350,0.9884,0.0939
stec8,DAE51,clean,profiler,203200.0,5.3,1.015,0.0141,,1.03602,1.04950,1.04253,1.05604,1.04353,1.04494,1.04615,1.04533,0.012865,0.011686,0.012029,0.012241,0.012104,0.012051,0.011903,0.011999,0.9872,0.0939
stec8,DAE51,clean,profiler,203200.0,6.31,1.064,0.0184,,1.12659,1.14017,1.13942,1.15248,1.14458,1.14333,1.14216,1.14299,0.014649,0.013164,0.013050,0.013145,0.013055,0.012997,0.013152,0.013069,0.9847,0.0939
stec8,DAE51,clean,profiler,203200.0,7.31,1.102,0.0239,,1.20654,1.20374,1.21584,1.22780,1.23189,1.22887,1.22475,1.22939,0.017380,0.016813,0.015995,0.015418,0.015017,0.015196,0.015392,0.015156,0.9811,0.0939
stec8,DAE51,clean,profiler,203200.0,8.33,1.138,0.0294,,1.27744,1.26372,1.27312,1.27151,1.28361,1.28364,1.28456,1.28370,0.021276,0.021656,0.021072,0.020399,0.019512,0.019687,0.019981,0.020038,0.9804,0.0939
stec8,DAE51,clean,profiler,203200.0,9.35,1.166,0.0372,,1.33722,1.32024,1.31879,1.30259,1.31214,1.31633,1.31367,1.31831,0.026412,0.027201,0.027054,0.026657,0.025917,0.025759,0.026130,0.025936,0.9852,0.0939
stec8,DAE51,clean,profiler,203200.0,10.33,1.184,0.0458,,1.38428,1.36401,1.35595,1.33730,1.34049,1.34203,1.34088,1.33770,0.032677,0.033431,0.033206,0.033318,0.032513,0.032219,0.032296,0.032445,0.9861,0.0939
stec8,DAE51,clean,profiler,203200.0,11.34,1.186,0.0651,,1.42207,1.39560,1.38246,1.37037,1.37493,1.37867,1.37638,1.37036,0.040652,0.040810,0.040801,0.040821,0.040062,0.039739,0.039303,0.039736,0.9807,0.0939
stec8,DAE51,clean,profiler,310400.0,-2.88,0.232,0.0118,,0.17047,0.16449,0.17476,0.16165,0.15963,0.15682,0.15800,0.15966,0.013036,0.012084,0.012650,0.011961,0.012146,0.012142,0.012322,0.012334,0.9633,0.0939
stec8,DAE51,clean,profiler,310400.0,-1.84,0.34,0.0104,,0.28735,0.28193,0.28363,0.27845,0.27152,0.27297,0.27493,0.27726,0.010951,0.010627,0.010638,0.010446,0.010534,0.010506,0.010542,0.010484,0.9478,0.0939
stec8,DAE51,clean,profiler,310400.0,-0.82,0.438,0.0081,,0.39476,0.39080,0.38538,0.38470,0.37889,0.38085,0.37722,0.37722,0.009493,0.009028,0.008664,0.008442,0.008147,0.008028,0.008021,0.008115,0.9659,0.0939
stec8,DAE51,clean,profiler,310400.0,0.17,0.542,0.0078,,0.49827,0.49023,0.49046,0.48313,0.48768,0.48970,0.48798,0.48747,0.008684,0.008163,0.008203,0.007917,0.007874,0.007810,0.007720,0.007840,0.9800,0.0939
stec8,DAE51,clean,profiler,310400.0,1.22,0.648,0.0085,,0.61160,0.59566,0.60438,0.60479,0.60233,0.60785,0.60713,0.60508,0.008469,0.008463,0.008340,0.008085,0.008030,0.008107,0.008096,0.008054,0.9849,0.0939
stec8,DAE51,clean,profiler,310400.0,2.22,0.748,0.0091,,0.72218,0.70234,0.71205,0.71779,0.71525,0.72149,0.71912,0.71686,0.008695,0.008756,0.008533,0.008423,0.008331,0.008386,0.008354,0.008311,0.9865,0.0939
stec8,DAE51,clean,profiler,310400.0,3.26,0.844,0.0101,,0.83600,0.81883,0.82503,0.83471,0.83180,0.83655,0.83424,0.83137,0.009186,0.008975,0.008874,0.008873,0.008735,0.008748,0.008687,0.008678,0.9868,0.0939
stec8,DAE51,clean,profiler,310400.0,4.24,0.929,0.0108,,0.93821,0.93286,0.93139,0.94288,0.93771,0.94074,0.93968,0.93693,0.009924,0.009207,0.009359,0.009410,0.009277,0.009259,0.009191,0.009234,0.9862,0.0939
stec8,DAE51,clean,profiler,310400.0,5.18,0.991,0.0132,,1.02931,1.03735,1.03151,1.04217,1.03531,1.03670,1.03655,1.03432,0.011060,0.009778,0.010005,0.010091,0.010059,0.009979,0.009973,0.010023,0.9849,0.0939
stec8,DAE51,clean,profiler,310400.0,6.28,1.043,0.0181,,1.12628,1.13446,1.13957,1.14796,1.14424,1.14369,1.14237,1.14230,0.013142,0.011908,0.011529,0.011384,0.011410,0.011397,0.011525,0.011394,0.9818,0.0939
stec8,DAE51,clean,profiler,310400.0,7.31,1.092,0.023,,1.20765,1.20784,1.22082,1.22862,1.23362,1.22996,1.22954,1.22998,0.015915,0.015487,0.014714,0.014259,0.014039,0.014120,0.014122,0.014056,0.9797,0.0939
stec8,DAE51,clean,profiler,310400.0,8.33,1.133,0.0272,,1.27874,1.27910,1.28344,1.28535,1.29463,1.29259,1.29657,1.29599,0.019473,0.019505,0.019142,0.018775,0.018285,0.018273,0.018403,0.018317,0.9813,0.0939
stec8,DAE51,clean,profiler,310400.0,9.34,1.159,0.0344,,1.33882,1.34240,1.33594,1.33227,1.33965,1.34111,1.34384,1.34585,0.023921,0.024152,0.023963,0.023711,0.023181,0.022913,0.022971,0.022944,0.9861,0.0939
stec8,DAE51,clean,profiler,310400.0,10.34,1.174,0.0474,,1.38779,1.39195,1.37862,1.37244,1.37024,1.37012,1.37565,1.37504,0.029511,0.029526,0.029252,0.029077,0.028829,0.028593,0.028272,0.028453,0.9873,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,-2.9,0.177,0.0218,,0.04283,0.02851,-0.01166,0.01097,0.01123,0.02481,0.01239,0.01550,0.026230,0.025084,0.027084,0.027002,0.026791,0.026473,0.026350,0.026266,0.9442,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,-1.37,0.34,0.0164,,0.22477,0.23206,0.19742,0.25127,0.24302,0.25609,0.24926,0.24263,0.019029,0.019783,0.020153,0.021380,0.019612,0.018984,0.019251,0.018592,0.9420,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,0.18,0.49,0.0179,,0.41886,0.43748,0.44155,0.45739,0.45077,0.46155,0.46374,0.45694,0.016746,0.017045,0.018829,0.018686,0.018409,0.018549,0.019143,0.019272,0.9626,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,1.72,0.637,0.0188,,0.61785,0.62644,0.64318,0.64732,0.63882,0.64732,0.64306,0.64389,0.017353,0.018512,0.018994,0.019807,0.019713,0.019605,0.019976,0.019941,0.9732,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,3.26,0.778,0.0208,,0.80831,0.81182,0.82485,0.82919,0.81659,0.81813,0.81413,0.81687,0.018071,0.019383,0.019933,0.020334,0.020154,0.019804,0.019877,0.019679,0.9787,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,4.77,0.916,0.0209,,0.97951,0.98371,0.99599,0.99370,0.98327,0.98199,0.97684,0.97911,0.018571,0.019502,0.020322,0.019583,0.019494,0.019287,0.019171,0.019224,0.9822,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,6.31,1.047,0.0202,,1.13253,1.14015,1.14837,1.14164,1.13200,1.13390,1.13610,1.13571,0.020085,0.019454,0.019540,0.019185,0.019042,0.018910,0.018750,0.018691,0.9848,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,7.82,1.116,0.0268,,1.25387,1.24085,1.25246,1.25399,1.24917,1.25569,1.25096,1.25518,0.023990,0.023132,0.021864,0.021122,0.020742,0.020787,0.021026,0.020763,0.9791,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,100100.0,9.34,1.157,0.0367,,1.34337,1.30818,1.31454,1.28674,1.28186,1.28867,1.27707,1.27768,0.031598,0.032457,0.032130,0.031266,0.031168,0.031295,0.031763,0.031612,0.9769,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,-2.87,0.198,0.018,,0.12764,0.13755,0.11201,0.15978,0.15735,0.15785,0.14782,0.14821,0.020194,0.018628,0.020138,0.019468,0.019005,0.018578,0.018644,0.018747,0.9528,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,-1.33,0.337,0.0134,,0.30696,0.32432,0.30755,0.35068,0.33196,0.33453,0.32817,0.32020,0.014820,0.014534,0.014583,0.014864,0.013572,0.012695,0.013126,0.013273,0.9356,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,0.17,0.481,0.0128,,0.47648,0.49397,0.50044,0.50675,0.49530,0.49915,0.49827,0.49305,0.012896,0.012403,0.013471,0.012784,0.012745,0.012779,0.013138,0.013253,0.9670,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,1.74,0.638,0.0136,,0.65383,0.65906,0.66993,0.67810,0.66543,0.67342,0.66451,0.66478,0.013093,0.013366,0.013560,0.013315,0.013400,0.013418,0.013561,0.013554,0.9807,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,3.25,0.787,0.0149,,0.82170,0.82029,0.82966,0.84013,0.82899,0.83372,0.82629,0.82766,0.013599,0.013859,0.013947,0.013903,0.013914,0.013688,0.013624,0.013737,0.9870,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,4.78,0.932,0.0157,,0.98403,0.99130,0.99271,1.00090,0.98808,0.98982,0.98973,0.98993,0.014296,0.013988,0.014363,0.014390,0.014189,0.014062,0.013823,0.013992,0.9880,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,6.31,1.045,0.0184,,1.12967,1.14241,1.13982,1.15108,1.13986,1.14008,1.14031,1.14117,0.016325,0.014908,0.014892,0.015131,0.015020,0.014900,0.014891,0.014896,0.9857,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,7.83,1.117,0.0275,,1.24974,1.23253,1.24432,1.25286,1.26038,1.26108,1.25456,1.26034,0.020735,0.020657,0.019661,0.018845,0.018071,0.018322,0.018660,0.018303,0.9793,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,9.34,1.167,0.0367,,1.34235,1.30865,1.31155,1.28793,1.29623,1.30266,1.29376,1.29793,0.028175,0.029437,0.029203,0.028622,0.027991,0.027935,0.028487,0.028235,0.9819,0.0939
stec8,DAE51 THICK T.E.,modified,profiler,148600.0,10.86,1.194,0.0502,,1.40862,1.36897,1.36473,1.34573,1.35700,1.36300,1.35494,1.34815,0.039115,0.040265,0.040189,0.040855,0.039298,0.038903,0.038898,0.039228,0.9788,0.0939
